id_str,user_id_str,in_reply_to_status_id_str,in_reply_to_user_id_str,created_at,in_reply_to_screen_name,source,user_name,user_screen_name,user_created_at,user_statuses_count,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_url,text,entities_hashtags,entities_urls,entities_user_mentions,retweeted_status_id
996862254191702016,757177443384000512,,,2018-05-16 21:17:36,,Twitter Web Client,Crowvus,CrowvusLit,Sun Jul 24 11:35:45 +0000 2016,1392,Greetings. We are new to this Publishing malarkey so we'd love for you to say howdy and hello! First title: @DaysDyingGlory,"Scotland, United Kingdom",False,414,524,https://t.co/MuvatehWcf,"RT @StomperMcEwan: What do you call a sleepy bee? GORGEOUS!
#Bees #SaveTheBees #Flowers #Nature #NaturePhotography #Photography #SpotTheBee…","[{'text': 'Bees', 'indices': [60, 65]}, {'text': 'SaveTheBees', 'indices': [66, 78]}, {'text': 'Flowers', 'indices': [79, 87]}, {'text': 'Nature', 'indices': [88, 95]}, {'text': 'NaturePhotography', 'indices': [96, 114]}, {'text': 'Photography', 'indices': [115, 127]}, {'text': 'SpotTheBee', 'indices': [128, 139]}]",[],"[{'screen_name': 'StomperMcEwan', 'name': 'Stomper McEwan', 'id': 180704073, 'id_str': '180704073', 'indices': [3, 17]}]",996701929114882048
996862008975855617,753342522810925057,995364276528386049,816747633934995461,2018-05-16 21:16:38,datachck,Twitter for Android,Mark Townend,SpeccyTechy,Wed Jul 13 21:37:08 +0000 2016,4043,"Christian 1st, devoted husband and dad, IT/AV Technician, advancing green novice. I stand against #fracking, am a #NIMBY, the UK is our backyard.","Huddersfield, England",False,914,596,,@datachck @F_F_Ryedale @frackfreeunited @talkfracking @friends_earth @ProfStrachan @GheorghiuAndy @1o5CleanEnergy… https://t.co/U9qiLtkpdg,[],"[{'url': 'https://t.co/U9qiLtkpdg', 'expanded_url': 'https://twitter.com/i/web/status/996862008975855617', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [115, 138]}]","[{'screen_name': 'datachck', 'name': 'David Wells', 'id': 816747633934995461, 'id_str': '816747633934995461', 'indices': [0, 9]}, {'screen_name': 'F_F_Ryedale', 'name': 'Frack Free Ryedale', 'id': 2725764036, 'id_str': '2725764036', 'indices': [10, 22]}, {'screen_name': 'frackfreeunited', 'name': 'Frack Free United', 'id': 816238479814356992, 'id_str': '816238479814356992', 'indices': [23, 39]}, {'screen_name': 'talkfracking', 'name': 'Talk Fracking', 'id': 2295940350, 'id_str': '2295940350', 'indices': [40, 53]}, {'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [54, 68]}, {'screen_name': 'ProfStrachan', 'name': 'Prof Peter Strachan', 'id': 2562240601, 'id_str': '2562240601', 'indices': [69, 82]}, {'screen_name': 'GheorghiuAndy', 'name': 'Andy Gheorghiu', 'id': 801427383723106305, 'id_str': '801427383723106305', 'indices': [83, 97]}, {'screen_name': '1o5CleanEnergy', 'name': '#ClimateJustice', 'id': 2235191251, 'id_str': '2235191251', 'indices': [98, 113]}]",
996861905426944000,1108361233,,,2018-05-16 21:16:13,,Twitter Web Client,EHM Ltd,EHMLtd,Mon Jan 21 07:37:47 +0000 2013,2324,EHM Ltd offers Professional  bespoke solutions to whatever your ecological or airfield habitat management requirements are.,United Kingdom,False,431,1038,http://t.co/U1EI3F8y,"RT @BiodiversitySoS: List of plants that are useful for #bumblebees (and of course, honey #bees &amp; other pollinator insects too...) from the…","[{'text': 'bumblebees', 'indices': [56, 67]}, {'text': 'bees', 'indices': [90, 95]}]",[],"[{'screen_name': 'BiodiversitySoS', 'name': 'Biodiversityloss', 'id': 797215995014352901, 'id_str': '797215995014352901', 'indices': [3, 19]}]",996764467588485120
996861683300626432,944520146411962368,,,2018-05-16 21:15:20,,Twitter Web Client,EnviroBlog.net,EnviroBlog_AU,Sat Dec 23 10:48:46 +0000 2017,978,Tweeting blog updates and interesting articles about our precious planet.,The Blue Marble,False,129,179,https://t.co/Gp5UOdmfg3,RT @SonnyBeez: Ughhhhhh... Will this madness ever end? #bees https://t.co/TYIEYfY3dG,"[{'text': 'bees', 'indices': [55, 60]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",907683618750910466
996861585644802048,1978673335,,,2018-05-16 21:14:57,,Twitter for iPad,linden hawthorne,Haggewoods,Mon Oct 21 12:55:43 +0000 2013,136404,"Author, Editor, Horticulturist, Biologist, Hagge. FLS. A Sense of Wonder. Everything is connected: woods, hills, moors, rivers, streams & meadows.",North Yorkshire,False,5760,2571,https://t.co/nBr56GHhd2,"RT @niddfest: Join Steven Falk, UK's bee expert, for a Bee 🐝 and Meadow 🌿Walk at Niddfest on Sun 17 June at 1.30pm. Book online at https://…",[],[],"[{'screen_name': 'niddfest', 'name': 'NiddFest', 'id': 1727963178, 'id_str': '1727963178', 'indices': [3, 12]}]",996695221869084672
996861576861937664,50468772,,,2018-05-16 21:14:55,,Twitter for Android,Suzie Branch,suziebranch,Wed Jun 24 22:50:11 +0000 2009,10993,,Birmingham ,False,1477,1612,,RT @LornaGavin1: Thrilled to welcome these gorgeous #honeybees to @GowlingWLG_UK #London office today. Educating our folks about them and t…,"[{'text': 'honeybees', 'indices': [52, 62]}, {'text': 'London', 'indices': [81, 88]}]",[],"[{'screen_name': 'LornaGavin1', 'name': 'Lorna Gavin', 'id': 1416278244, 'id_str': '1416278244', 'indices': [3, 15]}, {'screen_name': 'GowlingWLG_UK', 'name': 'Gowling WLG UK', 'id': 92568214, 'id_str': '92568214', 'indices': [66, 80]}]",996362980966137856
996861491562377216,856062924883886081,,,2018-05-16 21:14:35,,Twitter Lite,Julie Anne Primrose,JulieAnnePrimr3,Sun Apr 23 08:31:20 +0000 2017,2891,Mercy unfolds as the truth is told. Be Earth Kind. Qualify evolution = equality. Peace VVV,London,False,370,287,,RT @SonnyBeez: Ughhhhhh... Will this madness ever end? #bees https://t.co/TYIEYfY3dG,"[{'text': 'bees', 'indices': [55, 60]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",907683618750910466
996861486420189184,2194184450,,,2018-05-16 21:14:33,,Twitter for Android,Christina Harrison,KewEditor,Thu Nov 14 13:21:29 +0000 2013,2145,"Editor of Kew magazine. Tweeting about conservation, wildflowers, plants, fungi, books, and the amazing natural world we live in. Views here are my own!","Kew, London",False,708,516,http://t.co/EicXui7gWZ,RT @kasasagiDesign: Fuzzy #paper bumbles hanging out by the Foxglove! #botanical #SciArt #bees https://t.co/PuQm6Kmpsi,"[{'text': 'paper', 'indices': [26, 32]}, {'text': 'botanical', 'indices': [70, 80]}, {'text': 'SciArt', 'indices': [81, 88]}, {'text': 'bees', 'indices': [89, 94]}]",[],"[{'screen_name': 'kasasagiDesign', 'name': 'Kate Kato', 'id': 3025329840, 'id_str': '3025329840', 'indices': [3, 18]}]",996768655793905665
996861455235510272,180704073,,,2018-05-16 21:14:26,,Twitter Web Client,Stomper McEwan,StomperMcEwan,Fri Aug 20 07:44:54 +0000 2010,8522,Musician by Trade - Writer by Choice - Artist by Birth!  An individual with a unique way of viewing the world.,Round the twist,False,334,242,http://t.co/CTDlpQhTqo,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996861149667831809,625541106,,,2018-05-16 21:13:13,,Twitter Web Client,Ali Lock,ali_lock_,Tue Jul 03 10:53:04 +0000 2012,3605,Sharing Lit news. Author/Poet/Fiction/Fantasy writer. Recent books: Revealing the Odour of Earth @poetry_calder A Witness of Waxwings @culturedllama,,False,4313,4931,https://t.co/dauWfjrjgH,RT @ecotricity: We're banging the drum for bees with @friends_earth  and @Buzz_dont_tweet  in @PositiveNewsUK  - you can help too! It's nea…,[],[],"[{'screen_name': 'ecotricity', 'name': 'ecotricity', 'id': 16451669, 'id_str': '16451669', 'indices': [3, 14]}, {'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [53, 67]}, {'screen_name': 'Buzz_dont_tweet', 'name': 'Buglife', 'id': 255489796, 'id_str': '255489796', 'indices': [73, 89]}, {'screen_name': 'PositiveNewsUK', 'name': 'Positive News', 'id': 58448800, 'id_str': '58448800', 'indices': [94, 109]}]",996695394431258625
996861138825564160,3000205905,,,2018-05-16 21:13:10,,Twitter Web Client,Donna Rainey,donnarainey4,Mon Jan 26 19:45:26 +0000 2015,18010,Working hard to conserve the nature in my area.Promoting the importance of wild-flowers and pollinators to all other life. Litter removal on a large scale!,Northern Ireland,False,2948,3024,,RT @_Entomophily: Wildlife can adapt to live in our towns and cities - to help our wild bee species thrive they need a nesting site and flo…,[],[],"[{'screen_name': '_Entomophily', 'name': 'Pollinator Perfect', 'id': 716234663438712832, 'id_str': '716234663438712832', 'indices': [3, 16]}]",996369490974830592
996861130797535232,979882806,,,2018-05-16 21:13:09,,Twitter for iPhone,Caryn,June15again,Fri Nov 30 06:32:50 +0000 2012,76403,Addicted to 140 characters even when not tweeting,California,False,501,313,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996860667691978752,2614250931,,,2018-05-16 21:11:18,,Twitter for Android,Dani Jordan,DaniJORDAN111,Mon Jun 16 13:40:58 +0000 2014,453,"Environment, people, water, and everything in between. Views my own.",United Kingdom,False,309,627,,RT @friends_earth: ⚡️Breaking news: Huge thanks to the 294 lords who believe our #environment deserves proper protection after #Brexit. Tod…,"[{'text': 'environment', 'indices': [81, 93]}, {'text': 'Brexit', 'indices': [127, 134]}]",[],"[{'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [3, 17]}]",996796529238257664
996860651019603969,766405980,,,2018-05-16 21:11:14,,Twitter for iPad,lorraine archibald,blueiz511,Sat Aug 18 21:25:44 +0000 2012,14445,"im a nurse with a passion for music! Also animal and nature lover! Wife,Mum and soon to be grandparent 👶🏻😃❤️",scotland,False,684,759,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996860453597929472,751778144,,,2018-05-16 21:10:27,,Twitter Web Client,(((EmersonFan))),EmersonFan1,Sat Aug 11 19:29:14 +0000 2012,362595,"Chocolate addict, spiritual, liberal, friend of nature and animals everywhere. I also believe the Republican dream is America's worst nightmare. #UniteBlue",,False,4501,5002,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996860133937381438,774672882,,,2018-05-16 21:09:11,,Twitter for Android,Petunia BeGone Hendricks PhD,phendricks71,Wed Aug 22 23:06:13 +0000 2012,295951,Teacher who follows the Golden Rule; TV and Movie Lover; Resistance is not futile!,,False,3910,5001,,RT @SonnyBeez: Ughhhhhh... Will this madness ever end? #bees https://t.co/TYIEYfY3dG,"[{'text': 'bees', 'indices': [55, 60]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",907683618750910466
996860074621468673,864600701812563975,,,2018-05-16 21:08:57,,Twitter for Android,Raven Whiskey,RavenWhiskey3,Tue May 16 21:57:25 +0000 2017,14502,🌞power gardener 🌻cyclist #Trees🌲 #Water #Air #Soil  #climatechange 🌍 #local #permaculture #biochar #freedomwithresponsibility #NatureBatsLast, Great Boreal Forest,False,471,592,,"RT @BiodiversitySoS: List of plants that are useful for #bumblebees (and of course, honey #bees &amp; other pollinator insects too...) from the…","[{'text': 'bumblebees', 'indices': [56, 67]}, {'text': 'bees', 'indices': [90, 95]}]",[],"[{'screen_name': 'BiodiversitySoS', 'name': 'Biodiversityloss', 'id': 797215995014352901, 'id_str': '797215995014352901', 'indices': [3, 19]}]",996764467588485120
996859959873859585,4843082225,,,2018-05-16 21:08:29,,Twitter Lite,Sarah Wroughton,WroughtonSarah,Sun Jan 24 19:47:10 +0000 2016,17077,,France and Wiltshire,False,654,1202,,RT @SonnyBeez: Ughhhhhh... Will this madness ever end? #bees https://t.co/TYIEYfY3dG,"[{'text': 'bees', 'indices': [55, 60]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",907683618750910466
996859900234874881,16190972,,,2018-05-16 21:08:15,,Twitter for Android,Dayle,DAYLEE,Mon Sep 08 19:57:52 +0000 2008,49477,I tend to rant & rt....(Maybe too much? Too often?) Trying to bring awareness to the atrocities of what we are doing to the Earth and Animals that reside here.,"Lower Mainland, BC , Canada",False,2179,3059,,Help save the #bees... https://t.co/lgS6aa0SOg,"[{'text': 'bees', 'indices': [14, 19]}]","[{'url': 'https://t.co/lgS6aa0SOg', 'expanded_url': 'https://twitter.com/CWF_FCF/status/995321409504194561', 'display_url': 'twitter.com/CWF_FCF/status…', 'indices': [23, 46]}]",[],
996859879057973248,2378425447,,,2018-05-16 21:08:10,,Twitter for iPhone,Empathyrights,Empathyrights,Sat Mar 08 08:57:11 +0000 2014,153187,"WE ARE A LEGION against ALL ANIMAL ABUSE,global actions SADISTS.ZOOPHILIANS PEDOPHILES WILL BE HUNTED IF NOT NOW .THEN WHEN? ❤VEGAN❤",stockholm sweden.,False,2875,1854,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996859826885062659,937229951341867008,,,2018-05-16 21:07:58,,Twitter for iPhone,Sho2_dapan,Sho2da_pan,Sun Dec 03 08:00:08 +0000 2017,11452,"Rebuilding the Account.Will be introducing myself to you all Again.Remember, I am Honest and Have No Regrets...",,False,301,555,,RT @SonnyBeez: Ughhhhhh... Will this madness ever end? #bees https://t.co/TYIEYfY3dG,"[{'text': 'bees', 'indices': [55, 60]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",907683618750910466
996859433941684224,589164746,,,2018-05-16 21:06:24,,Twitter for iPhone,SonnyBee,SonnyBeez,Thu May 24 14:35:02 +0000 2012,59787,A voice for the bees & other pollinators ❤️❤️❤️❤️❤️❤️🐝🌎❤️❤️❤️❤️❤️❤️,#bees #pollinators #cats ,False,40457,37459,,RT @SonnyBeez: Ughhhhhh... Will this madness ever end? #bees https://t.co/TYIEYfY3dG,"[{'text': 'bees', 'indices': [55, 60]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",907683618750910466
996859338328363009,83808287,,,2018-05-16 21:06:01,,Twitter Web Client,Soroya Cordery,SoroyaCordery,Tue Oct 20 09:33:07 +0000 2009,25631,Owner of Nottinghams premier Witchcraft shop.,Nottingham England,False,466,975,https://t.co/am1JfBAV5M,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996859321949540353,2967615551,996852018038890496,110440650,2018-05-16 21:05:57,ruthwignall,Twitter for iPhone,katie hayward,felinhoneybees,Thu Jan 08 11:16:50 +0000 2015,8352,teaching how vital our little honeybees are to people of all ages. training the next generation of young budding beekeepers in the beautiful Isle of Anglesey,honeybee education centre,False,1668,1083,https://t.co/MTkomZBYqH,@ruthwignall #bees and all animals done for the day now for some #metime ❤️😘,"[{'text': 'bees', 'indices': [13, 18]}, {'text': 'metime', 'indices': [65, 72]}]",[],"[{'screen_name': 'ruthwignall', 'name': 'Ruth Wignall ITV', 'id': 110440650, 'id_str': '110440650', 'indices': [0, 12]}]",
996859313095311360,2448471488,,,2018-05-16 21:05:55,,Twitter for iPad,Iain McKendry.,mckendry_iain,Thu Apr 17 01:52:39 +0000 2014,2812,Loves everything about the Great Outdoors!,kilmarnock.,False,212,432,,"RT @SonnyBeez: It's getting very hot out now, help the thirsty #bees by leaving out a shallow pan of water with rocks or marbles in it. Emp…","[{'text': 'bees', 'indices': [63, 68]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996412110044266497
996859156136185857,48113280,,,2018-05-16 21:05:18,,Twitter for iPhone,Naomi Martin #FBPE 🇪🇺,GNaomiMartin,Wed Jun 17 20:58:22 +0000 2009,111344,Blairite anti-Corbynist & Happy about it. Proud mum of @ClaudiasLegacy,European Union,False,2197,4312,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996859105989070849,21788864,,,2018-05-16 21:05:06,,Twitter for iPhone,ˢ ᵞ ᴰ   🐝,waywardholmes,Tue Feb 24 19:48:59 +0000 2009,27838,"You. It’s always you, John Watson. You keep me right. [ @punsnstony ] We ripped up the ending, & the rules, and destiny. Leaving nothing but freedom and choice.",multifandom  l  she/her l   🐝,False,15964,307,https://t.co/k52ZqIIUnd,Guess who got new ink? #Bees #Tattoo https://t.co/CyC0sfhHMQ,"[{'text': 'Bees', 'indices': [23, 28]}, {'text': 'Tattoo', 'indices': [29, 36]}]",[],[],
996859102729924614,258123512,,,2018-05-16 21:05:05,,Twitter Web Client,🌹jenny🌹,jenguin19,Sun Feb 27 01:04:21 +0000 2011,26178,"H.E.S. ""Be a lover, choose love, give love, love everyone, always!"" Ar scáth a chéile a mhaireann na daoine - Under the shelter of each other, people survive.",Queensland,False,1237,1618,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996858583521341440,753382543,,,2018-05-16 21:03:01,,Twitter for iPhone,Charlotte de Keyzer,cwdekeyzer,Sun Aug 12 16:23:00 +0000 2012,1047,Pollination ecologist | PhD Candidate @UofT | Thomson Lab | MacIvor Lab | Check out my #CitSci project @UrbanRedbud,"Toronto, ON",False,557,647,https://t.co/w7WFTwqbqN,RT @moltenblue: Day 3 of the KNOW YOUR WILD #BEES CAMPAIGN....the Carpenter Bee Situation https://t.co/mfopKYPEJk,"[{'text': 'BEES', 'indices': [44, 49]}]",[],"[{'screen_name': 'moltenblue', 'name': 'Sam Droege', 'id': 85952654, 'id_str': '85952654', 'indices': [3, 14]}]",996504079491887106
996858360069681152,32241249,,,2018-05-16 21:02:08,,Twitter for Android,IndiBlu 💙,IndiBlu,Fri Apr 17 01:27:38 +0000 2009,182463,💚 👢🚜✊👗  AGvocate #agchatoz tweeter ❤️ Food Innovation (AgTech + AgPeriUrban vs UrbanSprawl) Goal to protect 🌏 Global FarmLand + Water 💚Tweets are my own,SEMelb Vict Aust,False,4167,5000,,RT @FoodBytes: .@nectarbuzz offers a data-driven #apiary management platform using sensors and AI to assist #beekeepers in keeping #honeybe…,"[{'text': 'apiary', 'indices': [49, 56]}, {'text': 'beekeepers', 'indices': [108, 119]}]",[],"[{'screen_name': 'FoodBytes', 'name': 'FoodBytes! by Rabobank', 'id': 4586415216, 'id_str': '4586415216', 'indices': [3, 13]}, {'screen_name': 'nectarbuzz', 'name': 'Nectar', 'id': 739519471229018113, 'id_str': '739519471229018113', 'indices': [16, 27]}]",996850371300651010
996858312745463808,887117557412573184,,,2018-05-16 21:01:57,,Twitter for Android,Debra M Albert,DebraMAlbert1,Tue Jul 18 01:11:22 +0000 2017,961,,,False,36,301,,"Going through some pics...cute but deadly serious.  And with the EPA gutted, no crops no food.  Please VOTE to get… https://t.co/Nl8HhCvvzo",[],"[{'url': 'https://t.co/Nl8HhCvvzo', 'expanded_url': 'https://twitter.com/i/web/status/996858312745463808', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]",[],
996858102237597698,56121059,,,2018-05-16 21:01:06,,Twitter Web Client,helgaleena,helgaleena,Sun Jul 12 15:57:18 +0000 2009,42288,"#Editor, #Druid, #StarWars slasher, #erotic #romance author @DarkRoastPress http://t.co/7dFf8kvcRV  #Healing Line. #fsm  RT -madly",Hutt space,False,781,891,http://t.co/qD0Vw3yz3i,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996858070629265408,263812905,,,2018-05-16 21:00:59,,Twitter for iPhone,CJ,TenaciousTNO1,Thu Mar 10 19:56:13 +0000 2011,13871,Discovering the artist/writer in me. Lives by the creed of Dorian Gray. Queen of the Djinn! 🔮🕯🔮,,False,784,1069,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996858047283769345,174467436,,,2018-05-16 21:00:53,,Twitter for Android,2 Let It Bee - April,2letitbee,Wed Aug 04 00:31:46 +0000 2010,2062,We are looking for all beekeepers & anyone interested helping us save the honey bee's. Go to http://t.co/ZZvgZluc56. Remember you can BEE the difference.,"Joliet, IL 60435",False,349,664,http://t.co/ZZvgZluc56,"RT @SonnyBeez: It's getting very hot out now, help the thirsty #bees by leaving out a shallow pan of water with rocks or marbles in it. Emp…","[{'text': 'bees', 'indices': [63, 68]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996412110044266497
996857962445582336,1727963178,,301449342,2018-05-16 21:00:33,StevenFalk1,Twitter Web Client,NiddFest,niddfest,Wed Sep 04 08:04:00 +0000 2013,661,NiddFest Festival of Nature. A weekend celebrating nature and the arts in the Yorkshire Dales. Patron - Carol Ann Duffy. 2018 Festival: Sat 16 -Sun 17 June 2018,"Upper Nidderdale, Yorkshire",False,912,1675,https://t.co/4WN47ZwYDP,@StevenFalk1 Thank you for retweeting. Much appreciated 🙏  What do people need to bring with them Steven 🐝? #bees… https://t.co/frRFinlU6s,"[{'text': 'bees', 'indices': [108, 113]}]","[{'url': 'https://t.co/frRFinlU6s', 'expanded_url': 'https://twitter.com/i/web/status/996857962445582336', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [115, 138]}]","[{'screen_name': 'StevenFalk1', 'name': 'Steven Falk', 'id': 301449342, 'id_str': '301449342', 'indices': [0, 12]}]",
996857931604905985,945312342580928512,,,2018-05-16 21:00:26,,Twitter Lite,liz phair drip 🇹🇹,skinnyparktrux,Mon Dec 25 15:16:40 +0000 2017,6789,anti-social socialist socialite | #zine librarian + @celtics fan + writer broad 🇹🇹 | @MemoirMixtapes @DigBoston @IMPOSE @k_recs @SheShredsMag |,,False,246,1385,https://t.co/WBfHoVfucn,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996857906468392961,941857642175221760,,,2018-05-16 21:00:20,,Twitter Web Client,Marguerite,LadyMhere4u,Sat Dec 16 02:28:55 +0000 2017,16884,🌊#Vets #ItsTime #Metoo #Mentalhealth #IDWP #Climatechange #Guncontrol #Bannukes  🚫No DM's 🚫Porn!,where you are,False,2980,2863,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996857843998486530,174467436,,,2018-05-16 21:00:05,,Twitter for Android,2 Let It Bee - April,2letitbee,Wed Aug 04 00:31:46 +0000 2010,2062,We are looking for all beekeepers & anyone interested helping us save the honey bee's. Go to http://t.co/ZZvgZluc56. Remember you can BEE the difference.,"Joliet, IL 60435",False,349,664,http://t.co/ZZvgZluc56,RT @beekeeping: The latest The beekeeping Daily! https://t.co/agFrBmCzYU Thanks to @worldbeeproject @Jane_WI @seed_ball #birds #bees,"[{'text': 'birds', 'indices': [120, 126]}, {'text': 'bees', 'indices': [127, 132]}]","[{'url': 'https://t.co/agFrBmCzYU', 'expanded_url': 'https://paper.li/beekeeping?edition_id=152be1a0-593b-11e8-a287-002590a5ba2d', 'display_url': 'paper.li/beekeeping?edi…', 'indices': [49, 72]}]","[{'screen_name': 'beekeeping', 'name': 'beekeeping', 'id': 15239903, 'id_str': '15239903', 'indices': [3, 14]}, {'screen_name': 'worldbeeproject', 'name': 'The World Bee Project CIC', 'id': 3871110995, 'id_str': '3871110995', 'indices': [83, 99]}, {'screen_name': 'Jane_WI', 'name': 'Jane', 'id': 266690646, 'id_str': '266690646', 'indices': [100, 108]}, {'screen_name': 'seed_ball', 'name': 'SEEDBALL 🐝', 'id': 552731613, 'id_str': '552731613', 'indices': [109, 119]}]",996827184844230657
996857679564935175,1022779850,,,2018-05-16 20:59:26,,Twitter for iPhone,EncyclopediaVi,VioletL_Phoenix,Wed Dec 19 20:01:44 +0000 2012,136415,Oftimes Sleepy..Connector *Guide/Student* New Yorker!~Universe Child~On Journey of Infinite Choices! Supportive TruthSeeker! Ardent #LawAndOrder n #STNG junkie,New York City,False,1252,1368,https://t.co/NNxQtMAwOz,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
